pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp,is_rocky,pl_radius_for_esi,pl_esi,pl_hza,pl_hzc,pl_hzd,pl_type
11 UMi b,b,11 UMi,HD 136726,HIP 74793,TIC 230061010,Gaia DR2 1696798367260229376,1,2009-10,2009,Radial Velocity,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,229.2745954,71.8239428,108.719,41.04437,141.64699,74.95821,516.21997,,1.53,,,0.08,,,,,,,,,,,,-0.29,0.143,1.894,1.787,,4.56216,3.82294,0,[Fe/H],,,,,-0.2035190558997765,-0.2364006292197516,0.9501024873086952,773434278,189.7,,,,,,,2018-09-04,2017-03,2018-09-06,0,,,,,,14.74,4684.8142,Msini,14.74,4684.8142,4213.0,-0.02,,,,1.93,,2.78,,29.79,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,0,10.6790187,3.42996,10.1132,7.95388,125.321,6.382,5.013,2.876,2.091,1.939,,0,16.732626762685282,,,,,Unknown
14 And b,b,14 And,HD 221345,HIP 116076,TIC 333225860,Gaia DR2 1920113512486282240,1,2008-12,2008,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,352.82415,39.2358367,106.41269,-21.05141,11.95935,38.22901,186.76,0.0,0.775,,2452853.0,0.0,,,,,,,,,,,,,,,,,4.91781,4.3214,0,[Fe/H],K0 III,,,,0.7684823216852471,-0.0967528291796575,0.6325138823006057,-1142888405,86.08,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,3.559,1131.1513,Msini,3.559,1131.1513,4888.0,-0.21,,,1.84,2.55,,1.78,,11.55,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,0,299.2526179,287.292,-83.7582,13.2289,75.4392,6.256,5.23133,3.019,2.608,2.331,K,0,10.419340551618284,,,,-1.2954682595949347,Unknown
14 Her b,b,14 Her,HD 145675,HIP 79248,TIC 219483057,Gaia DR2 1385293808145621504,1,2003-01,2002,Radial Velocity,Ground,W. M. Keck Observatory,10 m Keck I Telescope,242.6021014,43.8163621,69.16849,46.94447,223.24717,62.87885,1765.0389,23.043,2.774,144.652,2449614.563,0.373,,,,,,,,,,,,,,,,,6.383,5.8631,0,,,,,,-0.3320394307354803,-0.6406265041972723,0.6923492605302907,-1209154781,89.582,,,,,,,2023-06-12,2022-09,2023-06-12,0,,,,8.053,2559.47216,8.053,2559.47216,Mass,,,,,,,,,,0.91,,,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,4,1,0,0,0,0,324.5303062,132.019,-296.464,55.7363,17.9323,7.495,6.61935,5.158,4.803,4.714,,0,13.678867307012204,,,,,Unknown
16 Cyg B b,b,16 Cyg B,HD 186427,HIP 96901,TIC 27533327,Gaia DR2 2135550755683407232,1,1997-07,1996,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,295.4656422,50.5168243,83.33558,13.20446,321.21176,69.46803,798.5,,1.66,,,0.68,,,,,,,,,,,,4.773,4.568,4.926,4.713,,6.06428,5.6281,0,[Fe/H],,6.095,,,0.2733969771383085,-0.5740743568792221,0.7718113277643329,-355575805,50.5,,,,,,,2018-09-04,2017-03,2018-09-06,0,,,,,,1.78,565.7374,Msini,1.78,565.7374,5750.0,0.06,,,,4.36,,1.08,,1.13,0,0,0,1,0,0,0,0,0,0,Published Confirmed,3,1,0,0,1,4,3,0,0,0,5,211.1222128,-134.791,-162.493,47.2754,21.1397,6.876,6.215,4.993,4.695,4.651,,0,8.270624369527114,,,,,Unknown
18 Del b,b,18 Del,HD 199665,HIP 103527,TIC 354489950,Gaia DR2 1756741374681702784,1,2008-06,2008,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,314.6078375,10.8391378,58.69121,-21.9748,320.58706,26.78678,982.85,64.11,2.476,,2454356.1,0.024,,,,,,,,,,,,3.37,2.931,3.355,3.308,,5.27476,4.7181,0,[Fe/H],G6 III,,,,0.6897216116132373,-0.6992284661410433,0.1880522550029175,96017776,114.96,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,9.207,2926.24614,Msini,9.207,2926.24614,4980.0,-0.06,,,1.634,2.87,,2.1,,8.8,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,1,0,0,0,0,2,60.6038527,-50.0335,-34.1976,13.0922,76.222,6.43,5.51048,4.032,3.44,3.366,G,0,14.30332317179064,,,,1.121101337310481,Unknown
24 Sex b,b,24 Sex,HD 90043,HIP 50887,TIC 1713457,Gaia DR2 3830897080395058048,1,2011-01,2010,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,155.8684866,-0.9023998,245.08569,44.7158,157.99391,-10.19818,452.8,9.2,1.333,,2454762.0,0.09,,,,,,,,,,,,4.094,3.598,4.254,4.201,,6.20374,5.6416,0,[Fe/H],,,,,-0.912496264716444,0.4087817629087819,-0.0157491965422442,366617760,40.0,,,,,,,2014-05-14,2011-01,2014-05-14,0,,,,,,1.99,632.46,Msini,1.99,632.46,5098.0,-0.03,,2.77,1.164,3.5,2.7,1.54,,4.9,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,2,1,0,0,0,0,74.6277468,65.2199,-36.2721,13.8488,72.0691,7.399,6.4535,5.292,4.486,4.285,,0,8.583762402488805,,,,-0.1044173475910347,Unknown
24 Sex c,c,24 Sex,HD 90043,HIP 50887,TIC 1713457,Gaia DR2 3830897080395058048,1,2011-01,2010,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,155.8684866,-0.9023998,245.08569,44.7158,157.99391,-10.19818,883.0,220.5,2.08,,2454930.0,0.29,,,,,,,,,,,,4.094,3.598,4.254,4.201,,6.20374,5.6416,0,[Fe/H],,,,,-0.912496264716444,0.4087817629087819,-0.0157491965422442,366617760,14.5,,,,,,,2014-05-14,2011-01,2014-05-14,0,,,,,,0.86,273.32,Msini,0.86,273.32,5098.0,-0.03,,2.77,1.164,3.5,2.7,1.54,,4.9,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,2,1,0,0,0,0,74.6277468,65.2199,-36.2721,13.8488,72.0691,7.399,6.4535,5.292,4.486,4.285,,0,6.489687790407236,,,,1.1350421029161557,Unknown
30 Ari B b,b,30 Ari B,HD 16232,HIP 12184,TIC 22874788,Gaia DR2 102082477749475200,1,2009-12,2009,Radial Velocity,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,39.2412736,24.6480103,151.47681,-32.3093,44.56452,8.85457,335.10001,,0.99,,,0.29,,,,,,,,,,,,5.963,5.669,5.825,5.679,,6.96085,6.604,0,[Fe/H],,,,,0.7039229614312273,0.5749504266372529,0.4170425293414709,1877686969,272.0,,,,,,,2018-09-04,2017-03,2018-09-06,0,,,,,,13.82,4392.4106,Msini,13.82,4392.4106,6331.0,0.19,,,,4.43,,1.93,,1.41,0,0,0,1,0,0,0,0,0,0,Published Confirmed,4,1,0,0,1,1,0,0,0,0,5,141.8135318,141.411,-10.6774,22.3641,44.657,7.458,7.09209,6.08,5.908,5.822,,0,16.376998540136384,,,,,Unknown
42 Dra b,b,42 Dra,HD 170693,HIP 90344,TIC 233721425,Gaia DR2 2256800156348230400,1,2009-06,2008,Radial Velocity,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,276.4975053,65.5633652,95.41912,27.12504,342.26846,87.18291,479.1,218.7,1.19,,2452757.4,0.38,,,,,,,,,,,,-0.152,0.372,2.022,1.892,,4.43216,3.7535,0,[Fe/H],K1.5 III,,,,0.0468127600462638,-0.4110294358028017,0.9104193365699574,-662553010,110.5,,,,,,,2014-05-14,2009-06,2014-05-14,0,,,,,,3.88,1233.13,Msini,3.88,1233.13,4200.0,-0.46,,1.0,,1.71,9.49,0.98,,22.03,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,1,0,0,0,0,1,108.2005422,105.248,-25.1041,11.0061,90.6545,6.005,4.8262,2.949,2.197,2.085,K,0,10.7234933758423,,,,,Unknown
47 UMa b,b,47 UMa,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,1996-06,1996,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,164.8647611,40.4304931,175.78305,63.3677,149.06831,31.06122,1078.0,334.0,2.1,,2451917.0,0.032,,,,,,,,,,,,,,,,,4.87837,4.4698,0,[M/H],,,,,-0.7347891692746604,0.198746236509067,0.6485251037470611,-1763902354,48.4,,,,,,,2014-05-14,2010-04,2014-05-14,0,,,,,,2.53,804.08,Msini,2.53,804.08,5872.0,0.04,,,0.198,4.3,,1.06,0.8366,1.21,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,9,3,0,0,0,0,322.3708569,-317.642,55.0139,72.4528,13.7967,5.646,5.03352,3.96,3.736,3.75,,0,9.298932316632651,,,,6.766903917058456,Unknown
47 UMa c,c,47 UMa,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,2002-01,2001,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,164.8647611,40.4304931,175.78305,63.3677,149.06831,31.06122,2391.0,295.0,3.6,,2452441.0,0.098,,,,,,,,,,,,,,,,,4.87837,4.4698,0,[M/H],,,,,-0.7347891692746604,0.198746236509067,0.6485251037470611,-1763902354,8.0,,,,,,,2014-05-14,2010-04,2014-05-14,0,,,,,,0.54,171.621,Msini,0.54,171.621,5872.0,0.04,,,0.198,4.3,,1.06,0.8366,1.21,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,9,3,0,0,0,0,322.3708569,-317.642,55.0139,72.4528,13.7967,5.646,5.03352,3.96,3.736,3.75,,0,5.557210010954714,,,,13.305493654595807,Unknown
47 UMa d,d,47 UMa,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,2010-04,2009,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,164.8647611,40.4304931,175.78305,63.3677,149.06831,31.06122,14002.0,110.0,11.6,,2451736.0,0.16,,,,,,,,,,,,,,,,,4.87837,4.4698,0,[M/H],,,,,-0.7347891692746604,0.198746236509067,0.6485251037470611,-1763902354,13.8,,,,,,,2014-05-14,2010-04,2014-05-14,0,,,,,,1.64,521.22,Msini,1.64,521.22,5872.0,0.04,,,0.198,4.3,,1.06,0.8366,1.21,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,9,3,0,0,0,0,322.3708569,-317.642,55.0139,72.4528,13.7967,5.646,5.03352,3.96,3.736,3.75,,0,8.04773543286154,,,,48.17797225479501,Unknown
4 UMa b,b,4 UMa,HD 73108,HIP 42527,TIC 356478817,Gaia DR2 1092230803510960640,1,2007-09,2006,Radial Velocity,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,130.0528099,64.3280504,151.35882,35.95654,112.80905,44.02809,270.27,28.6,0.877,,2455958.1,0.453,,,,,,,,,,,,-0.342,0.1,1.817,1.755,,4.23773,3.5681,0,[Fe/H],K1 III,,,,-0.2787728555057512,0.3316073519367155,0.9012892206027368,2003276221,242.24,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,7.902,2511.48007,Msini,7.902,2511.48007,4415.0,-0.25,,,,1.8,4.604,1.23,,18.11,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,0,0,0,0,0,0,66.6571379,-61.2227,26.362,13.5901,73.4603,5.77,4.5801,2.619,2.021,1.734,K,0,13.59283083436687,,,,,Unknown
51 Peg b,b,51 Peg,HD 217014,HIP 113357,TIC 139298196,Gaia DR2 2835207319109249920,1,1995-11,1995,Radial Velocity,Ground,Haute-Provence Observatory,1.93 m Telescope,344.3675399,20.7690958,90.06374,-34.7275,354.28512,25.18633,4.230785,58.0,0.0527,,2450001.51,0.013,,,,,,,,,,,,3.909,3.624,3.929,3.904,,5.28647,4.8576,0,[M/H],,,,,0.9004308520020422,-0.25195479144901,0.354602684463559,-490247217,55.94,,,,,,,2014-05-14,2006-07,2014-05-14,0,,,,,,0.472,150.009,Msini,0.472,150.009,5758.0,0.18,,,0.136,4.31,,1.03,0.8937,1.18,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,5,4,0,0,0,1,216.4603396,207.363,62.094,64.6488,15.4614,6.104,5.45309,4.655,4.234,3.911,,0,5.313399109644727,,,,-2.1028643281287627,Unknown
55 Cnc b,b,55 Cnc,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,1,1997-01,1996,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,133.1468373,28.3298154,196.79526,37.69663,127.72682,10.36555,14.6516,-21.5,0.1134,,,0.0,,,,,,,,,,,,,,,,,5.72973,5.2058,0,[Fe/H],,,38.8,,-0.6019636286760106,0.642219257936949,0.474546324910566,570333148,71.37,,,,,,,2021-02-05,2018-10,2021-02-11,0,,,,,,0.8036,255.4,Msini,0.8036,255.4,5172.0,0.35,,1.23,,4.43,,0.91,,0.94,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,5,0,0,1,9,11,0,0,0,4,539.1329986,-485.872,-233.651,79.4274,12.5855,6.816,5.95084,4.768,4.265,4.015,,0,6.344639699040437,,,,,Unknown
55 Cnc c,c,55 Cnc,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,1,2004-10,2004,Radial Velocity,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,133.1468373,28.3298154,196.79526,37.69663,127.72682,10.36555,44.3989,2.4,0.2373,,,0.03,,,,,,,,,,,,,,,,,5.72973,5.2058,0,[Fe/H],,,38.8,,-0.6019636286760106,0.642219257936949,0.474546324910566,570333148,9.89,,,,,,,2021-02-05,2018-10,2021-02-11,0,,,,,,0.1611,51.2,Msini,0.1611,51.2,5172.0,0.35,,1.23,,4.43,,0.91,,0.94,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,5,0,0,1,9,11,0,0,0,4,539.1329986,-485.872,-233.651,79.4274,12.5855,6.816,5.95084,4.768,4.265,4.015,,0,3.713271066890223,,,,,Unknown
55 Cnc d,d,55 Cnc,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,1,2002-12,2002,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,133.1468373,28.3298154,196.79526,37.69663,127.72682,10.36555,5574.2,-69.1,5.957,,,0.13,,,,,,,,,,,,,,,,,5.72973,5.2058,0,[Fe/H],,,38.8,,-0.6019636286760106,0.642219257936949,0.474546324910566,570333148,38.6,,,,,,,2021-02-05,2018-10,2021-02-11,0,,,,,,3.12,991.6,Msini,3.12,991.6,5172.0,0.35,,1.23,,4.43,,0.91,,0.94,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,5,0,0,1,9,11,0,0,0,4,539.1329986,-485.872,-233.651,79.4274,12.5855,6.816,5.95084,4.768,4.265,4.015,,0,9.971921232071775,,,,,Unknown
55 Cnc e,e,55 Cnc,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,1,2004-10,2004,Radial Velocity,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,133.1468373,28.3298154,196.79526,37.69663,127.72682,10.36555,0.7365474,86.0,0.01544,83.59,,0.05,,,,6.66,,2457063.2096,,,,,,,,,,,5.72973,5.2058,0,[Fe/H],,,38.8,,-0.6019636286760106,0.642219257936949,0.474546324910566,570333148,6.02,0.167,1.875,0.0182,3.52,,,2021-02-05,2018-10,2021-02-11,0,0.39,,,0.02514,7.99,0.02514,7.99,Mass,,,5172.0,0.35,,1.23,,4.43,,0.91,,0.94,0,0,1,1,0,0,0,0,0,0,Published Confirmed,2,5,0,0,1,9,11,19,4,0,6,539.1329986,-485.872,-233.651,79.4274,12.5855,6.816,5.95084,4.768,4.265,4.015,,0,1.875,,,-0.1390493871057367,,Unknown
55 Cnc f,f,55 Cnc,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,1,2008-03,2007,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,133.1468373,28.3298154,196.79526,37.69663,127.72682,10.36555,259.88,-97.6,0.7708,,,0.08,,,,,,,,,,,,,,,,,5.72973,5.2058,0,[Fe/H],,,38.8,,-0.6019636286760106,0.642219257936949,0.474546324910566,570333148,5.14,,,,,,,2021-02-05,2018-10,2021-02-11,0,,,,,,0.1503,47.8,Msini,0.1503,47.8,5172.0,0.35,,1.23,,4.43,,0.91,,0.94,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,5,0,0,1,9,11,0,0,0,4,539.1329986,-485.872,-233.651,79.4274,12.5855,6.816,5.95084,4.768,4.265,4.015,,0,3.629186601692637,,,,,Unknown
61 Vir b,b,61 Vir,HD 115617,HIP 64924,TIC 422478973,Gaia DR2 3507879565090229888,1,2010-01,2009,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,199.596455,-18.3157745,311.85177,44.08875,205.00463,-9.3038,4.215,105.0,0.050201,,,0.12,,,,,,,,,,,,,,,,,4.54052,4.085,0,[Fe/H],G5 V,,,,-0.8943515765684545,-0.3184019211916161,-0.3142538370028405,224855835,2.12,,,,,,,2014-05-14,2010-01,2014-05-14,0,,,,,,0.016,5.1,Msini,0.016,5.1,5577.0,-0.01,,1.9,-0.095,4.34,8.96,0.94,,0.96,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,6,9,0,0,0,0,1508.8416272,-1070.81,-1063.0,117.573,8.50332,0.072,4.6955,3.334,2.974,2.956,G,0,1.7213006207263155,,,,,Unknown
61 Vir c,c,61 Vir,HD 115617,HIP 64924,TIC 422478973,Gaia DR2 3507879565090229888,1,2010-01,2009,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,199.596455,-18.3157745,311.85177,44.08875,205.00463,-9.3038,38.021,341.0,0.2175,,,0.14,,,,,,,,,,,,,,,,,4.54052,4.085,0,[Fe/H],G5 V,,,,-0.8943515765684545,-0.3184019211916161,-0.3142538370028405,224855835,3.62,,,,,,,2014-05-14,2010-01,2014-05-14,0,,,,,,0.057,18.2,Msini,0.057,18.2,5577.0,-0.01,,1.9,-0.095,4.34,8.96,0.94,,0.96,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,6,9,0,0,0,0,1508.8416272,-1070.81,-1063.0,117.573,8.50332,0.072,4.6955,3.334,2.974,2.956,G,0,2.6304121142856256,,,,,Unknown
61 Vir d,d,61 Vir,HD 115617,HIP 64924,TIC 422478973,Gaia DR2 3507879565090229888,1,2010-01,2009,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,199.596455,-18.3157745,311.85177,44.08875,205.00463,-9.3038,123.01,314.0,0.476,,,0.35,,,,,,,,,,,,,,,,,4.54052,4.085,0,[Fe/H],G5 V,,,,-0.8943515765684545,-0.3184019211916161,-0.3142538370028405,224855835,3.25,,,,,,,2014-05-14,2010-01,2014-05-14,0,,,,,,0.072,22.9,Msini,0.072,22.9,5577.0,-0.01,,1.9,-0.095,4.34,8.96,0.94,,0.96,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,6,9,0,0,0,0,1508.8416272,-1070.81,-1063.0,117.573,8.50332,0.072,4.6955,3.334,2.974,2.956,G,0,2.83973944577827,,,,,Unknown
6 Lyn b,b,6 Lyn,HD 45410,HIP 31039,TIC 444865362,Gaia DR2 1004358968092652544,1,2008-12,2008,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,97.6960311,58.1611753,156.97286,20.18918,94.93477,34.85376,919.86,121.0,2.028,,2453537.3,0.042,,,,,,,,,,,,,,,,,5.60686,5.0436,0,[Fe/H],K0 IV,,,,-0.0706457308103383,0.522779825807509,0.8495354227146411,-1771485228,32.76,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,1.881,597.83523,Msini,1.881,597.83523,4941.0,-0.17,,,1.119,3.16,,1.32,,4.94,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,1,340.0415405,-30.4214,-338.678,18.2668,54.6599,6.796,5.87307,4.272,3.825,3.701,K,0,8.424170886425198,,,,1.076337416664367,Unknown
70 Vir b,b,70 Vir,HD 117176,HIP 65721,TIC 95473936,Gaia DR2 3740176925743650688,1,1996-06,1996,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,202.1064898,13.7763085,337.65749,74.0991,194.97087,21.3381,116.688,359.83,0.481,,2455291.721,0.3988,,,,,,,,,,,,,,,,,4.76178,4.2943,0,,,,,,-0.8998336293063456,-0.365503280542914,0.2381318783400031,480059084,316.2,,,,,,,2018-12-03,2019-04,2018-12-06,0,,,,,,7.416,2357.02728,Msini,7.416,2357.02728,5495.0,,,,,3.95,,1.09,,1.89,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,5,2,0,0,0,0,622.5685118,-235.562,-576.283,55.8347,17.9011,5.678,4.96808,3.798,3.457,3.5,,0,13.308267947900216,,,,,Unknown
7 CMa b,b,7 CMa,HD 47205,HIP 31592,TIC 48237215,Gaia DR2 2939555954747554176,1,2011-12,2011,Radial Velocity,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,99.171276,-19.2561808,228.68876,-11.79597,101.73845,-42.32234,735.1,165.3,1.758,90.0,,0.06,,,,,,,,,,,,-0.682,-0.525,1.653,1.541,,3.67853,3.0677,0,[Fe/H],,,,,-0.1504691751672357,0.9319849476704458,-0.329792487240398,-730676201,34.3,,,,,,,2019-10-18,2019-11,2019-10-24,0,,1.85,587.986,,,1.85,587.9855,Msin(i)/sin(i),1.85,587.9855,4826.0,0.21,,,1.063,3.19,4.3,1.34,,4.87,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,1,0,0,0,0,0,95.6229309,61.9916,-72.8065,50.4571,19.8101,5.013,3.95,2.173,1.679,1.564,,0,8.377649863205981,,,,0.6789863671468735,Unknown
81 Cet b,b,81 Cet,HD 16400,HIP 12247,TIC 35725282,Gaia DR2 2495420602212048640,1,2008-12,2008,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,39.4243555,-3.3963607,174.48697,-55.24995,35.89019,-17.84979,1005.57,-166.7,2.104,,2453458.4,0.037,,,,,,,,,,,,3.313,3.036,3.297,3.242,,5.37588,4.77853,0,[Fe/H],G5 III,,,,0.7711069294215243,0.6339435102601468,-0.059242967491101,-1022546720,58.51,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,3.307,1051.05854,Msini,3.307,1051.05854,4734.0,-0.11,,,1.76,2.41,,1.23,,11.21,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,0,60.3912853,42.0657,-43.3311,9.84895,101.26,6.675,5.64307,3.94,3.386,3.266,G,0,10.167377964507136,,,,0.454757897157342,Unknown
AB Pic b,b,AB Pic,HD 44627,HIP 30034,TIC 260351540,Gaia DR2 5495052596695570816,1,2005-08,2005,Imaging,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,94.8039208,-58.0541184,266.94347,-26.93081,106.85953,-81.21165,,,260.0,,,,,,,,,,,,,,,6.897,6.888,6.858,6.829,,8.8378,8.2763,0,,K2 V,,,,-0.0443115347763404,0.5272592866249747,-0.8485482499855195,308637352,,,,,,,,2014-05-14,2005-08,2014-05-14,0,,,,13.5,4290.5,13.5,4290.5,Mass,,,,,,,,,0.03,,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,1,0,0,0,0,0,1,47.297973,14.3389,45.0721,19.9521,50.0475,10.148,9.13,7.576,7.088,6.981,K,0,16.249349086353238,,,,,Unknown
bet Pic b,b,bet Pic,HD 39060,HIP 27321,TIC 270577175,Gaia DR2 4792774797545105664,1,2009-01,2008,Imaging,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,86.8212337,-51.066148,258.36341,-30.61167,82.5399,-74.42315,8617.50952,21.835,10.018,89.009,2448022.339,0.106,,,,,,,,,,,,3.484,3.182,2.597,0.014,,3.82015,3.6957,0,,,,,,0.0348469725691354,0.6274558545640109,-0.7778719940170828,2143792867,78.791,,,,,,,2023-06-12,2022-09,2023-06-12,0,,,,11.729,3727.80939,11.729,3727.80939,Mass,,,,,,,,,,1.79,,,0,0,0,0,1,0,0,0,1,0,Published Confirmed,1,2,0,0,1,0,0,0,0,4,3,82.614613,2.49266,82.577,50.6231,19.7442,4.013,3.85,3.669,3.544,3.526,,0,15.505456823046597,,,,,Unknown
CT Cha b,b,CT Cha,,,TIC 454259409,Gaia DR2 5201360671411974912,1,2008-11,2007,Imaging,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,166.0375038,-76.4553693,296.65359,-14.90929,235.83423,-66.12679,,,440.0,,,,2600.0,,,,,,,,,,,7.898,7.067,4.859,2.729,,11.7733,10.9363,0,,,,,,-0.2272829394493945,0.0565100074321901,-0.9721877825272526,-1350315203,,2.2,24.66,,,,,2014-05-14,2008-11,2014-05-14,0,,,,17.0,5403.0,17.0,5403.0,Mass,,,,,,,,,0.002,,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,22.2095894,-22.2089,-0.174998,5.21444,190.72,13.799,12.335,9.715,8.944,8.661,,0,24.66,,3.873249581793566,,,Unknown
DP Leo b,b,DP Leo,,,TIC 903484062,Gaia DR2 3971777500966832384,1,2010-01,2009,Eclipse Timing Variations,Ground,Yunnan Astronomical Observatory,2.4 m Lijiang Station Telescope,169.3162193,17.9615717,230.89636,66.45634,163.07413,12.2855,10220.0,-78.0,8.19,,2453025.0,0.39,,,,,,,,,,,,,,,,,18.6333,18.417,0,,,,,,-0.9347737066883908,0.176353276711389,0.3083790509700721,995532435,,,,,,,,2014-05-14,2011-02,2014-05-14,0,,,,,,6.05,1922.79,Msini,6.05,1922.79,,,,,,,,0.69,,,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,1,0,1,0,0,0,0,0,0,1,28.7362202,-28.6999,-1.44433,3.27807,305.684,,18.6837,,,,,0,12.434947373082675,,,,,Unknown
